,lat,lon,id,slope
1283,37.0702,-83.3777,3888,16.534
1284,32.80814437,-117.2656108,2166,19.584
1285,47.4074,-123.1412,7070,6.599
1286,57.6513,-4.1153,12087,0.0
1287,40.7799,-91.0962,2502,2.062
1288,13.7645,-87.434,6390,19.984
1289,39.4732,-79.0597,1989,18.967
1290,-37.73654005,145.13433740000002,5515,1.131
1291,47.7573,-122.2072,5149,16.975
1292,42.898999999999994,-124.0854,9784,21.697
1293,40.1205,-74.7969,8656,0.0
1294,45.4479,-123.9572,819,14.443
1295,43.8807,-115.7367,7048,25.523
1296,45.5188,-122.7003,8000,17.426
1297,52.438,-9.43,7874,1.547
1298,44.2408,9.6882,11408,19.261
1299,47.88404344,-122.3316061,673,19.534
1300,56.5622,-2.5808,7880,-1.0
1301,40.6573,-79.8375,13199,6.348
1302,-40.1685,176.8242,9126,12.923
1303,46.8077,-120.9174,1179,1.883
1304,37.9532,-104.9848,12279,2.245
1305,44.6314,-124.0064,11098,12.737
1306,10.5543,-84.8946,10976,0.0
1307,60.983259999999994,-149.551837,9770,-1.0
1308,41.18899999999999,44.891999999999996,2398,18.206
1309,38.1721,-81.5627,9542,20.456
1310,46.6163,-122.4897,3078,28.143
1311,47.82949,7.94735,10378,21.763
1312,20.5402,-98.9492,7245,1.105
1313,36.1435,-121.6551,6397,1.533
1314,44.3956,-122.14399999999999,13360,15.204
1315,-36.784719,175.01675600000002,11437,0.0
1316,44.946637,-93.062939,5512,2.351
1317,4.437968802,-75.25788264,11605,29.582
1318,4.4073780419999995,-75.21617557,5720,28.777
1319,35.0254,-111.7414,8803,3.165
1320,10.6949,-61.5611,7077,0.0
1321,41.4807,72.3032,12080,27.67
1322,10.44,-84.6089,13152,0.0
1323,-22.1546,-42.4268,6999,7.766
1324,50.68119878,-1.0753441540000002,2505,0.0
1325,47.42140403,13.4045168,7413,21.78
1326,37.90798304,-122.2198603,9589,13.188
1327,39.4396,-81.1495,2353,11.277
1328,45.6518,-123.31200000000001,3281,5.165
1329,44.9179,-93.1255,11053,2.813
1330,35.959515,-81.942285,11295,3.624
1331,43.3656,-91.21799999999999,1710,12.093
1332,49.24372524,-121.6768663,4262,7.54
1333,37.14832241,-122.01855690000001,6535,18.078
1334,10.4447,-66.8545,2195,0.0
1335,18.3153,-74.3853,12622,27.168
1336,14.4758,-90.5312,3275,24.936
1337,10.74,-61.27,10175,0.0
1338,20.81,-156.1166,1522,0.0
1339,4.44059512,-75.24390515,4050,30.007
1340,49.3265,-117.6582,5182,22.966
1341,54.5888,-0.9425,6363,-1.0
1342,31.7293,-106.5152,12246,2.731
1343,36.1807,-93.20299999999999,3611,9.255
1344,43.0091,-75.0289,13394,7.172
1345,19.2372,-104.5656,10511,21.699
1346,17.2183,-88.8519,4434,0.0
1347,41.8206,-103.7243,4606,4.736
1348,45.8288,-115.6031,12848,29.712
1349,38.32738183,-122.35295659999998,9925,0.905
1350,45.5104,-122.7072,2551,14.191
1351,34.0884,-119.0592,13106,24.11
1352,44.1165,-122.4412,8857,15.175
1353,34.124476,-118.4017601,9985,3.364
1354,49.5622,-123.2317,5774,30.162
1355,44.285,-118.975,11651,4.996
1356,3.2468,-76.2226,5546,33.709
1357,40.4679,-111.765,8259,9.565
1358,47.67463292,-117.226052,1582,10.589
1359,43.6966,-91.2725,2135,5.832
1360,39.485,-82.079,6595,9.188
1361,40.22129,-80.66534200000001,11235,12.333
1362,6.3704,-75.4408,10121,12.972
1363,46.1857,-123.7518,3221,22.523
1364,37.652029999999996,-121.9822913,6753,26.05
1365,45.1373,-122.0822,7681,21.113
1366,46.9483,-123.762,9529,13.589
1367,40.469,-79.6774,12444,14.718
1368,14.9102,-91.3605,10313,26.912
1369,40.448,-80.0595,1744,8.778
1370,44.4132,-123.9032,6939,26.432
1371,53.71776800000001,-2.248379,9971,4.119
1372,-22.9778,-43.2324,6105,15.09
1373,44.1447,39.0616,1320,17.74
1374,39.1645,-84.426,3645,4.437
1375,45.4311,-123.9426,12212,15.301
1376,45.2711,-123.8355,2797,18.111
1377,48.0486,-119.9232,6337,16.57
1378,34.6685,-118.4041,8430,2.364
1379,34.15214903,-117.94120649999999,2936,2.951
1380,1.2628,35.415,7478,24.576
1381,36.05340162,-81.6029003,8602,3.391
1382,40.7443,-74.0424,11038,5.112
1383,44.3956,-122.14200000000001,8266,15.49
1384,45.794,-114.7613,4699,12.822
1385,46.8875,-113.9251,8054,19.113
1386,44.4051,-123.944,13139,22.456
1387,39.544000000000004,-77.7175,8868,3.515
1388,4.44059512,-75.24390515,6308,30.007
1389,44.7184,-110.4966,1911,24.243
1390,38.6914,-85.2366,9172,8.627
1391,40.7067,-105.5951,9516,2.172
1392,55.1106,-121.7879,3810,2.771
1393,10.1067,-83.9753,4807,-1.0
1394,19.6167,-100.3,10542,2.047
1395,43.2479,-124.2259,1115,25.006
1396,45.5803,-122.875,12215,9.379
1397,50.4374,-3.5713,3642,0.0
1398,33.5574,-117.8178,9378,2.429
1399,17.91,-92.8956,8098,1.826
1400,10.1014,-83.4578,3470,-1.0
1401,56.2246,-117.2679,6102,1.571
1402,47.641099,-122.31345900000001,9976,23.7
1403,37.3312,-122.2116,5787,11.18
1404,39.0718,-120.9641,4655,6.948
1405,-11.9431,-76.7094,1327,5.696
1406,44.7176,-122.242,10770,27.982
1407,44.93,-115.72,12443,21.309
1408,47.96976148,-122.35112620000001,6566,27.827
1409,19.745,-72.2152,4231,0.0
1410,48.7372,-121.9325,12671,20.834
1411,45.2944,-122.3279,3226,19.26
1412,35.56650209,-121.07974240000001,6754,18.844
1413,42.0252,42.1061,7686,12.826
1414,44.6394,-123.7785,2132,24.525
1415,40.22230273,-79.91459431,7440,14.629
1416,44.0967,-116.0504,5317,12.296
1417,45.37163061,14.43810932,11232,16.824
1418,-2.019,28.906999999999996,1585,31.263
1419,-37.7383,145.1344,7672,1.168
1420,43.3181,-123.0611,5541,22.235
1421,46.0365,8.9804,13101,26.054
1422,13.5742,44.0141,7024,33.264
1423,41.78166509,-112.11436529999999,9982,0.793
1424,45.9951,-122.87700000000001,5773,24.387
1425,45.5137,-122.7297,10784,14.884
1426,40.555957,73.34965668,11656,12.457
1427,48.3486,-124.5316,3219,0.0
1428,18.52049393,-74.19608968,10925,18.829
1429,-37.5825,175.1538,10119,0.0
1430,44.158,-123.5776,9511,22.633
1431,49.558733000000004,-121.429282,6559,15.678
1432,46.10010136,-122.9983763,9949,4.161
1433,4.412043817,-75.23149747,9347,28.887
1434,36.1657,-121.675,1916,1.215
1435,37.5456,-122.3497,4458,21.57
1436,50.19521099,-119.49309240000001,11669,19.883
1437,55.2115,-6.2546,8053,0.0
1438,44.7,18.31,9181,12.056
1439,-22.8754,-43.0842,2569,14.545
1440,14.4961195,-91.34417618,8605,32.349
1441,-2.2230000000000003,29.033,5926,21.092
1442,-45.8358,170.6646,5328,19.989
1443,34.154,-117.8632,8437,3.819
1444,37.14797807,-122.08769579999999,12488,22.734
1445,40.86625858,73.34015666,2931,14.617
1446,-22.9631,-43.0252,1775,18.682
1447,39.632,-105.8961,12475,2.607
1448,43.20365429,-124.3049956,6550,23.497
1449,41.5702,24.7372,12647,20.152
1450,39.32232446,-120.42171,6762,19.684
1451,4.482912685,-75.28556947,4035,29.86
1452,-0.7416,-79.9205,4809,36.509
1453,43.7488,-124.1195,12223,20.46
1454,4.44059512,-75.24390515,6306,30.007
1455,42.9862,-123.735,4451,8.959
1456,40.4826,-111.646,4663,10.321
1457,50.81095228,-119.1322952,11694,18.75
1458,35.9993,-81.564,1311,3.631
1459,-36.943557,174.648774,6134,0.0
1460,39.81452834,-123.0790683,9940,16.955
1461,34.1608,-117.2959,8892,27.912
1462,44.6635,-123.949,13305,18.383
1463,10.3828,-61.2984,8268,0.0
1464,14.7801,-91.2764,7220,27.355
1465,13.7156,-89.2521,5577,15.192
1466,54.549682999999995,-8.201419999999999,11452,3.974
1467,45.73370171,-122.73481129999999,11660,20.978
1468,47.562,13.6488,9188,44.344
1469,34.0869,-119.0604,7012,23.913
1470,43.2372,-79.8324,1781,2.031
1471,37.1629,-113.0508,2104,39.587
1472,38.4069,-82.4333,7476,14.027
1473,40.2209,73.4746,2336,29.559
1474,45.531962,-122.96046100000001,6796,8.789
1475,49.360927000000004,-120.10210500000001,5113,21.072
1476,42.66,-122.6994,8091,7.044
1477,45.3871,-114.0541,6339,24.425
1478,35.8269,-82.5494,10913,3.871
1479,40.02,125.0444,4836,14.796
1480,50.4149,-4.6717,12678,0.0
1481,0.158,30.005,9715,29.784
1482,43.2693,28.0252,3821,9.012
1483,50.39425136,30.55412309,888,5.553
1484,40.0205,71.5777,4238,22.63
1485,52.6901,-3.8666,7449,1.45
1486,19.2818,-96.3149,13108,0.0
1487,9.3496,-83.5565,8065,13.722
1488,47.9595,-122.2426,8859,22.607
1489,45.6069,-123.4604,9385,3.611
1490,44.107,-122.6763,2331,8.401
1491,37.683734,-112.114258,6791,27.721
1492,49.324206,-121.609169,5114,10.983
1493,-1.954,30.089000000000002,5928,1.668
1494,-41.32446098,174.7660073,11031,0.0
1495,-36.7056,146.8154,1786,2.639
1496,40.41337991,-79.9238858,12486,11.853
1497,38.9632,-82.7353,4690,14.778
1498,-12.01269625,-76.51534903,11667,27.14
1499,38.5582,-123.0953,2567,15.475
1500,44.4065,-123.9539,7015,19.695
1501,41.485,72.3374,13302,27.933
1502,46.22124322,-116.0489511,3687,21.344
1503,47.5738,-103.2478,7227,9.242
1504,34.114346999999995,-118.392578,11455,2.987
1505,9.929,-84.4428,4664,30.639
1506,45.62895938,-121.9011895,11693,7.017
1507,49.6547,-119.6991,1316,19.849
1508,38.1935,-81.3669,2593,12.921
1509,37.1184,-82.8262,12224,16.372
1510,4.37749526,-75.17500481,6301,25.881
1511,-22.9428,-43.1861,1124,14.462
1512,-29.4478,-51.346000000000004,12640,4.654
1513,37.03155782,-122.0650416,6765,16.209
1514,4.600325328,-75.30404608,4032,22.309
1515,34.1538,-83.6417,10117,3.701
1516,16.885,-99.8562,10325,28.748
1517,12.3484,-84.7928,1772,0.0
1518,37.2648,-82.9738,7485,20.137
1519,47.4169527,-123.1317492,6557,7.17
1520,45.7413,-123.1988,8250,1.52
1521,38.6697,-85.1616,7218,6.933
1522,13.7147,-89.3625,2558,7.966
1523,1.4499,-77.3834,8062,29.076
1524,48.379985,-116.551955,11658,21.602
1525,40.4431,-111.7061,2900,7.286
1526,4.418544411,-75.19053754,8634,27.109
1527,-23.1864,-46.8844,3826,17.94
1528,39.63843134,-95.14725681,6568,4.299
1529,49.031000000000006,-122.7408,10128,27.439
1530,40.0042,71.4913,4831,20.248
1531,-2.505,28.88,9712,25.402
1532,-29.6634,-51.1339,9144,6.051
1533,33.899,-117.764,6930,22.725
1534,-18.109,178.438,8096,7.204
1535,40.3865,-79.9675,12815,18.725
1536,9.6341,-84.3662,1329,29.796
1537,4.498598533,-75.26136453,11810,29.197
1538,0.5870000000000001,30.256,5109,8.478
1539,0.105,30.109,5935,1.128
1540,4.440795107,-75.24780516,8616,29.942
1541,36.1316,-81.6885,8424,3.867
1542,50.6808,-3.2238,9192,0.0
1543,34.379152000000005,-118.402419,11448,20.638
1544,48.5608,-120.7708,8272,15.027
1545,38.9218,-104.8365,6912,1.599
1546,35.7322,-87.1288,9166,3.806
1547,44.146,-71.9677,8888,8.105
1548,39.779,-105.2274,12837,1.702
1549,45.5686,-122.7713,5599,14.046
1550,44.8065,-119.9384,1139,27.472
1551,14.7159,-91.8708,8286,26.317
1552,43.0266,-76.3302,9354,9.771
1553,-40.1019,176.8655,4813,13.645
1554,38.0749613,-83.4164066,6778,12.992
1555,3.8844,-72.9175,13320,2.852
1556,36.1062,-81.6475,7205,4.383
1557,12.349,-84.8116,4480,0.0
1558,37.32275361,-79.52959768,11477,4.386
1559,51.3832,0.3782,5760,5.629
1560,19.436,-99.365,3497,18.311
1561,12.3506,-84.8089,2545,0.0
1562,45.563,-117.5167,8843,28.288
1563,-22.8988,-43.1175,7037,15.02
1564,36.5539,-83.9789,5304,13.351
1565,48.1173,-121.579,2121,27.508
1566,37.8343,-82.4048,6581,25.322
1567,41.9757,44.8448,7453,15.435
1568,14.8955,-87.9423,2313,26.118
1569,45.8249,-115.53299999999999,268,29.238
1570,4.44059512,-75.24390515,8629,30.007
1571,46.6901,8.7412,7661,31.129
1572,-25.901445000000002,32.597992,5136,1.771
1573,43.3172,-122.8293,11013,5.776
1574,55.30857998,-4.677144284,1596,14.924
1575,21.52,-158.2278,4222,0.0
1576,36.6984,-82.7628,12662,13.74
1577,43.6411,-123.6626,10135,20.461
1578,-22.8872,-42.9878,1562,8.253
1579,17.85175828,-100.3120723,2783,25.928
1580,37.4221,-82.0184,4474,20.92
1581,8.425227,-13.22917996,10551,4.505
1582,45.5876,-122.7736,1106,12.385
1583,40.635883,47.75380809,11483,5.226
1584,44.98,-114.06,4646,26.417
1585,45.8043,-72.9643,9159,4.517
1586,14.6881,-90.486,6111,28.55
1587,38.297838,-120.70466100000002,9965,17.414
1588,40.21,-80.5741,1768,8.081
1589,44.1047,-72.4328,4814,16.288
1590,34.1134,-118.3239,9737,3.137
1591,38.9226,-121.0257,9161,21.213
1592,18.14814456,-76.86218625,6129,0.0
1593,38.008148,-122.617377,634,0.859
1594,9.9574,-84.0879,8047,24.26
1595,-39.9001,175.3072,9195,8.47
1596,-32.6532,-70.012,5758,31.656
1597,45.61062404,-122.81906609999999,2925,7.312
1598,-1.179,29.627,5932,9.716
1599,4.419768416,-75.23517564,8611,29.43
1600,51.8912,102.4276,10764,3.81
1601,34.1386,-86.125,1333,17.967
1602,43.8071,-123.7113,6116,23.605
1603,45.1676,-122.125,3656,19.848
1604,38.48258714,-105.4129317,2784,2.391
1605,37.29239537,-112.9463503,11484,26.929
1606,10.462710000000001,-84.702885,9708,0.0
1607,35.519,-83.1598,3232,14.991
1608,38.5064,-106.0795,12665,21.193
1609,-17.0664,-67.6635,6740,40.611
1610,47.5244,12.4306,4225,19.692
1611,44.4216,-121.8784,1757,10.329
1612,42.6404,-73.8216,2314,9.243
1613,17.3738,-92.8213,7666,2.401
1614,39.942,-75.1572,11014,1.806
1615,0.168,29.983,1591,28.719
1616,50.7272,-2.9298,6586,0.0
1617,39.31,-106.93,10790,13.729
1618,45.086999999999996,-122.0578,8078,22.313
1619,39.4631,-79.009,2542,18.013
1620,40.5377,-112.1388,13115,4.766
1621,38.6081,-28.0235,7030,25.317
1622,6.358246,-75.499849,9996,4.944
1623,15.421,-61.4285,9398,-1.0
1624,43.02770739,-110.80908059999999,11470,17.039
1625,-22.3838,-43.0787,9365,22.544
1626,16.9664,43.7955,1108,14.225
1627,45.9951,-122.87700000000001,4648,24.387
1628,45.9816,-122.8697,9157,22.871
1629,47.5692,-122.6561,6923,32.204
1630,43.6511,-123.8817,8085,19.968
1631,-22.4891,-43.1828,9533,17.053
1632,-1.9013639999999998,37.297792,9701,29.57
1633,48.1285,-122.3624,6749,33.949
1634,42.68899999999999,-122.6023,10907,5.731
1635,10.665999999999999,-61.3832,4822,0.0
1636,47.325353,-122.368876,2913,22.235
1637,4.44059512,-75.24390515,8627,30.007
1638,42.7341,-123.3711,12698,18.585
1639,47.08688058,10.67418878,5138,26.849
1640,14.6066,-90.5276,9391,22.051
1641,43.276,-122.4564,8243,7.303
1642,37.9327,-122.691,8071,1.681
1643,42.6289,44.0675,7039,29.412
1644,-45.8767,170.6273,3204,19.657
1645,37.9184,-122.6696,12653,1.251
1646,33.30519197,-116.87895879999999,6776,3.857
1647,35.9182,-82.9147,12461,4.497
1648,39.631,-106.0433,7496,18.723
1649,10.6857,-61.5989,4213,0.0
1650,0.2,30.01,10336,32.132
1651,37.7306,-82.7511,1761,10.632
1652,53.5947,-1.0083,9168,0.716
1653,37.9873,-122.8135,3452,1.036
1654,-45.8727,170.5863,9954,20.27
1655,42.8147,-74.5965,6120,9.813
1656,41.357397,-124.07471399999999,11680,25.047
1657,0.770421582,35.5656019,10752,33.092
1658,14.481,-89.0537,1137,10.339
1659,50.4868,-121.7,8288,9.586
1660,40.0607,-80.6841,12237,15.06
1661,40.4191,-79.9647,6312,14.476
1662,39.1251,-84.4674,13123,4.734
1663,8.7415,-82.5175,7006,29.131
1664,45.5153,-122.7004,8872,16.428
1665,44.4635,-123.509,4683,19.278
1666,50.71962,-1.797239,5751,0.0
1667,37.59593032,-104.7448595,11446,2.983
1668,46.1213,-123.2408,13311,12.809
1669,44.9817,-93.2659,5107,5.811
1670,45.2076,-123.8864,11022,15.167
1671,4.459695042,-75.27440527,8618,28.94
1672,43.30125305,-122.95184520000001,12495,10.141
1673,19.2088,-71.9747,2110,7.919
1674,44.9184,-120.2668,7462,14.173
1675,-17.9984,178.5358,5335,0.0
1676,40.5243,-79.6673,1795,16.006
1677,2.452671,-76.810198,11210,25.667
1678,38.431999999999995,-81.7718,5769,18.335
1679,47.8529298,-120.13688390000002,9998,11.706
1680,43.4641,6.4793,9396,9.066
1681,45.1357,-123.896,4489,27.172
1682,4.44059512,-75.24390515,8620,30.007
1683,39.0963,-84.5607,2128,7.002
1684,-25.572,-48.7906,6588,8.598
1685,22.22103578,-159.5721904,4019,-1.0
1686,47.9151,-122.4112,12459,31.786
1687,-6.0082,-77.2506,3832,43.1
1688,44.8545,-91.4334,6924,1.905
1689,45.1623,-117.3062,8082,28.49
1690,37.4233,-82.7058,6118,17.864
1691,41.9288,23.2216,12801,18.107
1692,44.71,-122.2336,9362,26.855
1693,40.78083525,-123.31233049999999,12492,21.514
1694,17.5482,-99.5137,5332,24.685
1695,45.0915,-123.7641,1792,22.026
1696,42.9627,-123.8388,11025,29.019
1697,18.9523,-72.7053,7657,18.425
1698,1.3484,34.3991,5564,23.094
1699,35.557352,-84.00841,11441,19.733
1700,45.1932,-122.1948,13316,14.472
1701,-3.678,29.331,3693,19.982
1702,46.1185,-123.2276,13124,12.536
1703,44.1473,-71.9691,8049,8.152
1704,33.8294,-116.9746,8875,26.275
1705,37.676,-82.2719,7001,21.849
1706,46.45955095,-122.7508186,11673,17.702
1707,14.0651,-87.182,5590,15.645
1708,40.6558,-105.3742,1130,1.457
1709,36.8619,-83.1806,3455,21.496
1710,36.2210159,-84.08529924,6127,12.758
1711,46.03154457,-122.66040819999999,11687,5.076
1712,38.6743,-82.5388,1302,11.785
1713,-42.5589,147.8621,12466,15.999
1714,-3.338,29.424,10331,21.505
1715,10.723057,-61.565785999999996,4026,0.0
1716,45.0979,-123.7665,12654,22.148
1717,47.7305,-122.2824,3203,21.199
1718,39.310563,-120.686333,6771,15.554
1719,44.5276,-120.3635,9799,22.391
1720,44.4156,-123.5633,2371,22.209
1721,34.1587,-117.8622,5968,3.546
1722,45.86,-123.5544,11071,14.681
1723,48.75925461,13.40223174,4086,9.715
1724,-1.911,28.954,11243,14.496
1725,47.3012,-122.1737,5366,23.554
1726,36.01490705,-121.52877450000001,7431,16.468
1727,45.6237,-123.3757,8479,5.315
1728,35.6256,-82.5109,2143,4.822
1729,48.5035,-120.7111,7055,5.961
1730,46.8621,11.1463,13170,32.055
1731,46.6723,9.6947,7869,31.499
1732,12.042,-86.2998,7267,0.0
1733,-18.115639,178.36266,2715,10.127
1734,44.6625,-123.7982,12290,25.932
1735,1.0498,34.2334,11415,34.393
1736,44.336999999999996,-121.995,1356,9.367
1737,-22.2833,-42.6833,4624,2.388
1738,-1.6580000000000001,29.329,12056,32.44
1739,51.757928299999996,-3.7954468539999997,3401,9.734
1740,4.44059512,-75.24390515,6341,30.007
1741,9.9323,-84.4453,7293,30.559
1742,19.756,-72.206,12264,0.646
1743,43.6516,-123.6606,1164,21.102
1744,15.2556,-61.2697,12600,-1.0
1745,13.7895,-89.7739,1500,28.315
1746,43.4379,-123.4033,11085,21.088
1747,4.407701524,-75.21585164,4072,28.795
1748,4.44059512,-75.24390515,10365,30.007
1749,45.7062,-123.8857,5392,21.41
1750,45.8598,-123.9609,6517,20.833
1751,53.4795,-9.8971,12432,1.912
1752,36.5221,-81.8103,1993,5.449
1753,49.1758,-122.1494,7258,0.679
1754,40.7217,-80.3132,8210,11.855
1755,37.9797,-122.5801,2518,1.014
1756,-13.44799948,-72.25984911,7856,32.818
1757,10.6859,-61.5671,8022,0.0
1758,34.4461,-117.6418,3892,13.452
1759,39.10578115,-84.50067398,2940,4.755
1760,38.4998,-105.9315,8446,1.16
1761,37.03562826,-122.06508429999998,9594,16.594
1762,21.3539,-157.8117,5957,0.0
1763,38.5393,-123.0933,8674,18.413
1764,35.1802,-88.9436,3866,6.577
1765,38.00797062,-122.61717409999999,6528,0.859
1766,51.0055,-118.2421,9560,30.599
1767,54.9753,-5.9605,2188,4.622
1768,43.4574,16.6114,4871,17.193
1769,46.8769,7.289,3268,8.978
1770,37.489000000000004,-83.3588,9752,19.852
1771,47.7358,-122.2861,4429,21.21
1772,51.1182,-3.7175,13389,8.044
1773,-11.9009,-76.6643,9336,28.167
1774,45.3339,-122.5779,12855,18.05
1775,42.04600000000001,43.4965,1369,18.031
1776,34.0548,-116.9765,1735,1.844
1777,4.44059512,-75.24390515,10362,30.007
1778,44.4216,-121.8784,5395,10.329
1779,35.1087,-95.6457,6510,7.87
1780,45.5287,-122.7701,12435,15.183
1781,45.5588,-123.9254,9558,25.999
1782,18.1041,-76.414,6722,0.0
1783,34.2445,-118.2242,12607,29.471
1784,47.4895,-122.3635,2382,25.608
1785,60.1366,-1.2666,1507,-1.0
1786,40.08,-111.59,11082,5.514
1787,4.406152711,-75.21347545,4075,28.706
1788,4.423059322,-75.20114951,6346,28.013
1789,33.3,-116.9135,10534,5.746
1790,41.7396,20.9306,4411,22.337
1791,50.4729,-122.7103,1351,20.717
1792,45.5328,-122.2346,10706,22.037
1793,45.56208131,-123.89150320000002,6174,26.989
1794,44.076,-118.9754,6948,4.776
1795,34.231,-117.0312,13183,25.352
1796,43.8161,-115.2846,7260,25.717
1797,47.461604799999996,-116.7682735,2712,19.71
1798,18.1283,-66.681,11412,7.257
1799,43.10590179,-72.44447441,11620,6.04
1800,15.305825,-90.23253199999999,5705,18.004
1801,40.43710136,-80.01962002,6180,11.745
1802,43.2984,-122.53299999999999,8826,9.908
1803,56.2845,-120.7409,7052,11.905
1804,44.8851,-123.9829,2520,23.082
1805,-2.019,28.906999999999996,11244,31.263
1806,44.8559,-123.9569,5361,22.866
1807,42.62244921,18.18030889,7436,16.984
1808,53.49575,10.20527,2978,2.205
1809,11.5366,-85.62200000000001,2144,6.046
1810,-22.9925,-43.2542,10998,14.887
1811,4.4603559530000005,-75.30834833,4081,26.622
1812,49.5867,-119.7215,7099,19.251
1813,45.585918,-123.58620800000001,6977,8.681
1814,51.7444,-2.279,9103,2.931
1815,50.19642375,-119.4942406,10739,19.786
1816,47.2892,-120.4036,6379,8.891
1817,45.53,-122.7701,1538,15.122
1818,49.5638,-121.4083,4876,13.452
1819,47.5704,-122.2337,10953,8.932
1820,51.6082,-3.7718,12638,2.204
1821,42.6016,-123.3834,9755,15.638
1822,43.6263,13.5114,3861,8.31
1823,45.7021,-114.6379,9567,9.687
1824,55.58877123,-121.94050829999999,4278,4.206
1825,35.6194,-82.3219,5950,18.381
1826,48.3729,-119.9688,4882,18.185
1827,41.6737,-91.5322,2349,2.291
1828,38.944065,-81.904264,3895,12.838
1829,6.98,-75.15,8441,26.14
1830,47.28549545,-122.03330759999999,8819,11.599
1831,-4.1665,39.5664,13148,3.864
1832,47.94584503,7.99888564,5508,21.233
1833,-22.7418,-46.901,10502,8.383
1834,-22.9035,-43.2096,1155,13.897
1835,36.0959,-86.8568,4427,4.938
1836,40.5147,-79.8543,12255,18.242
1837,34.1828,-118.0276,3602,26.437
1838,48.7195,-113.7188,9338,1.952
1839,46.1306,-123.8073,13387,17.964
1840,10.2466,-61.3092,7090,0.0
1841,40.91213877,-122.110964,9936,15.159
1842,44.8559,-123.9567,3430,22.866
1843,55.7496,-2.1046,1367,0.0
1844,19.7906,-97.2428,6526,40.638
1845,37.9926,-108.0164,3868,28.907
1846,38.8269,-122.9992,2186,9.8
1847,-30.77326501,121.5067837,3054,0.959
1848,-23.6682,-46.4617,12403,12.175
1849,-41.7073,173.9339,1703,0.0
1850,55.69530007,-122.27122820000001,4271,12.904
1851,33.32657967,-117.16165829999998,10166,21.347
1852,-9.5744,160.1445,1531,0.0
1853,-39.1144,173.9534,5191,-1.0
1854,18.1578,-66.479,2172,0.238
1855,44.5397,-123.381,5357,14.644
1856,34.52842248,-120.1723487,10192,20.112
1857,5.3628,-3.9903,5959,8.397
1858,44.351773200000004,-103.7798821,5165,4.473
1859,45.5178,-122.3554,7632,14.602
1860,50.7181,-1.8649,2340,0.0
1861,-37.73674273,176.2877483,11424,0.0
1862,10.6487,-61.4954,7256,0.0
1863,-22.8901,-43.097,6384,14.795
1864,43.51735165,-108.1809596,2724,10.606
1865,9.1805,-79.0896,13373,13.286
1866,36.6015,-83.6816,8810,13.62
1867,44.1779,-122.1315,7064,21.045
1868,44.5259,-109.9704,12093,6.015
1869,33.7584,35.6376,13141,24.91
1870,9.3581,-79.9029,11616,0.0
1871,38.5734,-85.2981,9763,6.402
1872,42.7204,44.5015,4840,34.803
1873,44.7568,-122.4789,10965,15.728
1874,46.9494,128.8603,6519,13.379
1875,37.9029,-122.4801,3857,0.99
1876,40.4336,-111.7471,9551,8.977
1877,47.4705,-123.0976,8483,4.916
1878,47.9211,-122.2926,1358,22.367
1879,40.4981,-80.0038,12864,12.091
1880,39.571999999999996,-111.1821,9909,3.435
1881,47.5455,-122.3983,7893,28.648
1882,0.138,29.999000000000002,12058,26.189
1883,43.7436,-124.05,6941,17.133
1884,33.7456,-117.6357,9135,1.844
1885,46.815,-120.9298,12890,0.993
1886,9.0925,7.4831,2529,10.577
1887,-31.11334241,-64.42658474,8221,0.729
1888,4.612101556,-75.32236374,8645,22.117
1889,47.7668,-122.387,5966,36.156
1890,49.3747,-123.2665,5368,29.153
1891,14.950999999999999,-87.9338,8477,29.006
1892,-8.875,13.3267,7063,7.634
1893,43.6691,-123.6525,8817,22.653
1894,43.3978,-124.2206,12094,22.603
1895,18.1444,-76.4587,13146,0.0
1896,41.70380755,-112.12396979999998,11423,0.932
1897,14.7698,-88.7731,7251,18.539
1898,44.3472,-123.7073,8219,23.06
1899,12.3129,-84.8199,13374,0.0
1900,45.9605,-123.1673,11047,4.562
1901,47.959627000000005,-122.24873799999999,10195,23.3
1902,33.8353,-117.9145,7635,24.507
1903,47.04682625,11.53637146,11275,31.591
1904,6.184506066,37.20610642,4282,20.171
1905,39.41631217,-85.01283147,10161,7.925
1906,4.5616949689999995,-75.33780574,4044,28.931
1907,46.1857,-123.7518,5196,22.523
1908,38.3987,-81.5848,6713,18.395
1909,47.2426,-115.8608,12636,15.248
1910,44.8387,-119.7977,2181,21.511
1911,39.3007,-119.6542,9569,11.649
1912,39.97013578,-80.72711708,3053,10.763
1913,4.4860426769999995,-75.28996179,11281,29.86
1914,4.5670053919999996,-75.35590964,10353,30.26
1915,6.8202,-72.8756,1704,2.153
1916,34.2663024,-88.59390597,4276,8.018
1917,38.92225016,-104.99036310000001,6145,1.366
1918,14.475466800000001,-90.8816542,12060,24.054
1919,40.3204,-79.68,10737,10.857
1920,53.11450322,-1.638238361,1360,0.884
1921,37.4698,-82.8518,10505,16.034
1922,38.4575,-118.6757,6377,1.418
1923,52.99189019,-119.324928,3605,27.077
1924,32.4613,-84.9431,12252,2.403
1925,-32.8224,-69.9146,13380,20.161
1926,-31.1029439,-64.45113232,2976,0.678
1927,-14.2642,-170.65099999999998,8470,-1.0
1928,44.5558,38.063,9790,6.051
1929,4.406162749,-75.20467640000001,8642,28.216
1930,44.4366,-121.9399,5961,10.854
1931,40.2544,-111.6296,10996,4.543
